COESSING 2020 Nearshore Wave Lab,,,
Data from Lacy et al. 2017 (see doc for full citation) ,,,
07-06-2016 04-30,ST2,depth,0.247141522
07-06-2016 05-00,ST2,depth,0.380994182
07-06-2016 05-30,ST2,depth,0.544349156
07-06-2016 06-00,ST2,depth,0.731095438
07-06-2016 06-30,ST2,depth,0.898787297
07-06-2016 07-00,ST2,depth,1.062825125
07-06-2016 07-30,ST2,depth,1.197670106
07-06-2016 08-00,ST2,depth,1.304795377
07-06-2016 08-30,ST2,depth,1.378881743
07-06-2016 09-00,ST2,depth,1.413223902
07-06-2016 09-30,ST2,depth,1.410624958
07-06-2016 10-00,ST2,depth,1.339084972
07-06-2016 10-30,ST2,depth,1.212364918
07-06-2016 11-00,ST2,depth,1.024093135
07-06-2016 11-30,ST2,depth,0.795904183
07-06-2016 12-00,ST2,depth,0.542784355
07-06-2016 12-30,ST2,depth,0.314215168
07-06-2016 13-00,ST2,depth,0.178631605
07-06-2016 13-30,ST2,depth,0.175887525
07-06-2016 14-00,ST2,depth,0.175200071
07-06-2016 14-30,ST2,depth,0.174558362
07-06-2016 15-00,ST2,depth,0.174473442
07-06-2016 15-30,ST2,depth,0.175014289
07-06-2016 16-00,ST2,depth,0.173946806
07-06-2016 16-30,ST2,depth,0.172478661
07-06-2016 17-00,ST2,depth,0.173462159
07-06-2016 17-30,ST2,depth,0.171923657
07-06-2016 18-00,ST2,depth,0.169583594
07-06-2016 18-30,ST2,depth,0.176207843
07-06-2016 19-00,ST2,depth,0.176223235
07-06-2016 19-30,ST2,depth,0.176150215
07-06-2016 20-00,ST2,depth,0.242296703
07-06-2016 20-30,ST2,depth,0.422093566
07-06-2016 21-00,ST2,depth,0.598852491
07-06-2016 21-30,ST2,depth,0.745404566
07-06-2016 22-00,ST2,depth,0.847835504
07-06-2016 22-30,ST2,depth,0.925458232
07-06-2016 23-00,ST2,depth,0.975772252
07-06-2016 23-30,ST2,depth,0.972612243
08-06-2016 00-00,ST2,depth,0.939931786
08-06-2016 00-30,ST2,depth,0.866672629
08-06-2016 01-00,ST2,depth,0.767722489
08-06-2016 01-30,ST2,depth,0.60507105
08-06-2016 02-00,ST2,depth,0.468137134
08-06-2016 02-30,ST2,depth,0.323805875
08-06-2016 03-00,ST2,depth,0.193634137
08-06-2016 03-30,ST2,depth,0.173270532
08-06-2016 04-00,ST2,depth,0.178345254
08-06-2016 04-30,ST2,depth,0.179094677
02-06-2016 15-00,ST3,depth,0.052747367
02-06-2016 15-30,ST3,depth,0.066375349
02-06-2016 16-00,ST3,depth,0.095252942
02-06-2016 16-30,ST3,depth,0.205930179
02-06-2016 17-00,ST3,depth,0.331094662
02-06-2016 17-30,ST3,depth,0.434765825
02-06-2016 18-00,ST3,depth,0.485286497
02-06-2016 18-30,ST3,depth,0.503610538
02-06-2016 19-00,ST3,depth,0.498151746
02-06-2016 19-30,ST3,depth,0.451853742
02-06-2016 20-00,ST3,depth,0.360593179
02-06-2016 20-30,ST3,depth,0.260773662
02-06-2016 21-00,ST3,depth,0.109620434
02-06-2016 21-30,ST3,depth,0.085667491
02-06-2016 22-00,ST3,depth,0.094063338
02-06-2016 22-30,ST3,depth,0.099370046
02-06-2016 23-00,ST3,depth,0.108173944
02-06-2016 23-30,ST3,depth,0.109949261
03-06-2016 00-00,ST3,depth,0.111010208
03-06-2016 00-30,ST3,depth,0.110596275
03-06-2016 01-00,ST3,depth,0.106702247
03-06-2016 01-30,ST3,depth,0.105870675
03-06-2016 02-00,ST3,depth,0.10090544
03-06-2016 02-30,ST3,depth,0.163337007
03-06-2016 03-00,ST3,depth,0.352049589
03-06-2016 03-30,ST3,depth,0.538549456
03-06-2016 04-00,ST3,depth,0.699220036
03-06-2016 04-30,ST3,depth,0.838790184
03-06-2016 05-00,ST3,depth,0.955203683
03-06-2016 05-30,ST3,depth,1.024455991
03-06-2016 06-00,ST3,depth,1.05469271
03-06-2016 06-30,ST3,depth,1.0512374
03-06-2016 07-00,ST3,depth,0.99269348
03-06-2016 07-30,ST3,depth,0.867065886
